Time,avg(displacement (0)),avg(displacement (1))
0.000728,-4.05373e-13,-5.15642e-13
0.000726,-4.0342e-13,-5.31092e-13
0.000724,-3.95072e-13,-5.3755e-13
0.000722,-3.80227e-13,-5.35351e-13
0.00072,-3.59017e-13,-5.25049e-13
0.000718,-3.31806e-13,-5.07382e-13
0.000716,-2.9918e-13,-4.83239e-13
0.000714,-2.61922e-13,-4.53623e-13
0.000712,-2.20988e-13,-4.19605e-13
0.00071,-1.77464e-13,-3.82291e-13
0.000708,-1.32525e-13,-3.42777e-13
0.000706,-8.73939e-14,-3.02122e-13
0.000704,-4.32883e-14,-2.61312e-13
0.000702,-1.38054e-15,-2.21238e-13
0.0007,3.72465e-14,-1.82678e-13
0.000698,7.16368e-14,-1.46282e-13
0.000696,1.00993e-13,-1.12567e-13
0.000694,1.24699e-13,-8.19155e-14
0.000692,1.42342e-13,-5.45767e-14
0.00069,1.53716e-13,-3.06765e-14
0.000688,1.58825e-13,-1.02271e-14
0.000686,1.57877e-13,6.85992e-15
0.000684,1.51272e-13,2.07583e-14
0.000682,1.39581e-13,3.17116e-14
0.00068,1.23522e-13,4.00175e-14
0.000678,1.03932e-13,4.60118e-14
0.000676,8.17366e-14,5.00541e-14
0.000674,5.7916e-14,5.25139e-14
0.000672,3.34713e-14,5.37585e-14
0.00067,9.3909e-15,5.41415e-14
0.000668,-1.33811e-14,5.39942e-14
0.000666,-3.39746e-14,5.36169e-14
0.000664,-5.16205e-14,5.32728e-14
0.000662,-6.56727e-14,5.31826e-14
0.00066,-7.56264e-14,5.35207e-14
0.000658,-8.11308e-14,5.44134e-14
0.000656,-8.1996e-14,5.59372e-14
0.000654,-7.81947e-14,5.81196e-14
0.000652,-6.98576e-14,6.09405e-14
0.00065,-5.72636e-14,6.43344e-14
0.000648,-4.08246e-14,6.81956e-14
0.000646,-2.10651e-14,7.23824e-14
0.000644,1.40088e-15,7.67241e-14
0.000642,2.58963e-14,8.10277e-14
0.00064,5.17091e-14,8.50857e-14
0.000638,7.812e-14,8.86849e-14
0.000636,1.0443e-13,9.1615e-14
0.000634,1.29987e-13,9.36769e-14
0.000632,1.54203e-13,9.46916e-14
0.00063,1.76577e-13,9.45076e-14
0.000628,1.967e-13,9.30082e-14
0.000626,2.1427e-13,9.01175e-14
0.000624,2.29086e-13,8.58049e-14
0.000622,2.41043e-13,8.00882e-14
0.00062,2.50128e-13,7.30348e-14
0.000618,2.56399e-13,6.47621e-14
0.000616,2.59973e-13,5.54349e-14
0.000614,2.61003e-13,4.52617e-14
0.000612,2.59665e-13,3.44893e-14
0.00061,2.5613e-13,2.33953e-14
0.000608,2.50556e-13,1.22803e-14
0.000606,2.43072e-13,1.45767e-15
0.000604,2.33769e-13,-8.75656e-15
0.000602,2.22697e-13,-1.80548e-14
0.0006,2.09865e-13,-2.61488e-14
0.000598,1.95251e-13,-3.27808e-14
0.000596,1.78806e-13,-3.77327e-14
0.000594,1.60472e-13,-4.08357e-14
0.000592,1.402e-13,-4.19769e-14
0.00059,1.17963e-13,-4.1105e-14
0.000588,9.37788e-14,-3.82337e-14
0.000586,6.77236e-14,-3.34416e-14
0.000584,3.99458e-14,-2.68712e-14
0.000582,1.06769e-14,-1.87235e-14
0.00058,-1.97642e-14,-9.25204e-15
0.000578,-5.09702e-14,1.2463e-15
0.000576,-8.2451e-14,1.24423e-14
0.000574,-1.13644e-13,2.39861e-14
0.000572,-1.43928e-13,3.55207e-14
0.00057,-1.72647e-13,4.66942e-14
0.000568,-1.99126e-13,5.7173e-14
0.000566,-2.22701e-13,6.66531e-14
0.000564,-2.42739e-13,7.48704e-14
0.000562,-2.58668e-13,8.16089e-14
0.00056,-2.69994e-13,8.6706e-14
0.000558,-2.76326e-13,9.00566e-14
0.000556,-2.7739e-13,9.16135e-14
0.000554,-2.73042e-13,9.13862e-14
0.000552,-2.63273e-13,8.94373e-14
0.00055,-2.48217e-13,8.58772e-14
0.000548,-2.28145e-13,8.08575e-14
0.000546,-2.03462e-13,7.45636e-14
0.000544,-1.74693e-13,6.72067e-14
0.000542,-1.42475e-13,5.90162e-14
0.00054,-1.07535e-13,5.02326e-14
0.000538,-7.06727e-14,4.11007e-14
0.000536,-3.27444e-14,3.18647e-14
0.000534,5.36271e-15,2.2763e-14
0.000532,4.27505e-14,1.40251e-14
0.00053,7.85319e-14,5.86836e-15
0.000528,1.11852e-13,-1.50361e-15
0.000526,1.4191e-13,-7.90319e-15
0.000524,1.67977e-13,-1.31604e-14
0.000522,1.89415e-13,-1.7125e-14
0.00052,2.05693e-13,-1.96688e-14
0.000518,2.16403e-13,-2.06881e-14
0.000516,2.2127e-13,-2.01075e-14
0.000514,2.20162e-13,-1.78826e-14
0.000512,2.13096e-13,-1.40042e-14
0.00051,2.00239e-13,-8.50137e-15
0.000508,1.81905e-13,-1.44404e-15
0.000506,1.58553e-13,7.05488e-15
0.000504,1.30772e-13,1.68392e-14
0.000502,9.92674e-14,2.77103e-14
0.0005,6.48423e-14,3.94306e-14
0.000498,2.83747e-14,5.17279e-14
0.000496,-9.20809e-15,6.43024e-14
0.000494,-4.69579e-14,7.68354e-14
0.000492,-8.39341e-14,8.89992e-14
0.00049,-1.19233e-13,1.00468e-13
0.000488,-1.52016e-13,1.1093e-13
0.000486,-1.81534e-13,1.20098e-13
0.000484,-2.07153e-13,1.27722e-13
0.000482,-2.28368e-13,1.33594e-13
0.00048,-2.44819e-13,1.37564e-13
0.000478,-2.56297e-13,1.39537e-13
0.000476,-2.62747e-13,1.39481e-13
0.000474,-2.64263e-13,1.37427e-13
0.000472,-2.61076e-13,1.33465e-13
0.00047,-2.53544e-13,1.2774e-13
0.000468,-2.42129e-13,1.20447e-13
0.000466,-2.27377e-13,1.11817e-13
0.000464,-2.09893e-13,1.02113e-13
0.000462,-1.9032e-13,9.16153e-14
0.00046,-1.69306e-13,8.06124e-14
0.000458,-1.47492e-13,6.93881e-14
0.000456,-1.25481e-13,5.8213e-14
0.000454,-1.03827e-13,4.73353e-14
0.000452,-8.30147e-14,3.69741e-14
0.00045,-6.34559e-14,2.73135e-14
0.000448,-4.54774e-14,1.84995e-14
0.000446,-2.93213e-14,1.06381e-14
0.000444,-1.51455e-14,3.79616e-15
0.000442,-3.02841e-15,-1.99741e-15
0.00044,7.02443e-15,-6.74801e-15
0.000438,1.50709e-14,-1.04914e-14
0.000436,2.12217e-14,-1.32883e-14
0.000434,2.56293e-14,-1.52196e-14
0.000432,2.84764e-14,-1.63799e-14
0.00043,2.9965e-14,-1.68732e-14
0.000428,3.03059e-14,-1.68072e-14
0.000426,2.97103e-14,-1.62889e-14
0.000424,2.83815e-14,-1.54211e-14
0.000422,2.65095e-14,-1.42995e-14
0.00042,2.42656e-14,-1.301e-14
0.000418,2.18004e-14,-1.16279e-14
0.000416,1.92415e-14,-1.02164e-14
0.000414,1.66933e-14,-8.82703e-15
0.000412,1.42376e-14,-7.49986e-15
0.00041,1.19353e-14,-6.26425e-15
0.000408,9.82835e-15,-5.13988e-15
0.000406,7.94188e-15,-4.13804e-15
0.000404,6.28725e-15,-3.263e-15
0.000402,4.86446e-15,-2.51344e-15
0.0004,3.66483e-15,-1.88376e-15
0.000398,2.67338e-15,-1.36523e-15
0.000396,1.87091e-15,-9.47049e-16
0.000394,1.23581e-15,-6.17329e-16
0.000392,7.45522e-16,-3.63867e-16
0.00039,3.77755e-16,-1.74729e-16
0.000388,1.1138e-16,-3.86421e-17
0.000386,-7.29862e-17,5.47133e-17
0.000384,-1.92645e-16,1.145e-16
0.000382,-2.62648e-16,1.48624e-16
0.00038,-2.95746e-16,1.63751e-16
0.000378,-3.02453e-16,1.65377e-16
0.000376,-2.91212e-16,1.57922e-16
0.000374,-2.6863e-16,1.44829e-16
0.000372,-2.39739e-16,1.28686e-16
0.00037,-2.08241e-16,1.11381e-16
0.000368,-1.76735e-16,9.42435e-17
0.000366,-1.46937e-16,7.81521e-17
0.000364,-1.1988e-16,6.36238e-17
0.000362,-9.60867e-17,5.09004e-17
0.00036,-7.57109e-17,4.00349e-17
0.000358,-5.86584e-17,3.09618e-17
0.000356,-4.46791e-17,2.35426e-17
0.000354,-3.34397e-17,1.75934e-17
0.000352,-2.45728e-17,1.29095e-17
0.00035,-1.77071e-17,9.2867e-18
0.000348,-1.24883e-17,6.5357600000000006e-18
0.000346,-8.59365e-18,4.48693e-18
0.000344,-5.74151e-18,2.9905600000000004e-18
0.000342,-3.6944200000000004e-18,1.91871e-18
0.00034,-2.2576e-18,1.167e-18
0.000338,-1.2748900000000001e-18,6.53549e-19
0.000336,-6.24081e-19,3.14915e-19
0.000334,-2.1165800000000002e-19,1.01738e-19
0.000332,3.29738e-20,-2.3927899999999997e-20
0.00033,1.62792e-19,-9.0252e-20
0.000328,2.1724e-19,-1.17551e-19
0.000326,2.25075e-19,-1.20505e-19
0.000324,2.0658300000000002e-19,-1.09791e-19
0.000322,1.75539e-19,-9.28542e-20
0.00032,1.4088100000000001e-19,-7.43752e-20
0.000318,1.07975e-19,-5.6955e-20
0.000316,7.956709999999999e-20,-4.1891899999999996e-20
0.000314,5.661000000000001e-20,-2.97135e-20
0.000312,3.8979799999999994e-20,-2.0416399999999997e-20
0.00031,2.6019599999999996e-20,-1.3633799999999998e-20
0.000308,1.6867899999999998e-20,-8.847909999999999e-21
0.000306,1.0639399999999999e-20,-5.570169999999999e-21
0.000304,6.53514e-21,-3.40518e-21
0.000302,3.90754e-21,-2.0321499999999998e-21
0.0003,2.27384e-21,-1.1882399999999999e-21
0.000298,1.28986e-21,-6.77183e-22
0.000296,7.1515299999999995e-22,-3.72633e-22
0.000294,3.8741999999999997e-22,-1.98632e-22
0.000292,2.04072e-22,-1.0482499999999999e-22
0.00029,1.04242e-22,-5.53054e-23
0.000288,5.2081500000000004e-23,-2.80814e-23
0.000286,2.5776500000000002e-23,-1.30356e-23
0.000284,1.25039e-23,-5.767330000000001e-24
0.000282,5.719760000000001e-24,-2.9019700000000002e-24
0.00028,2.44742e-24,-1.62867e-24
0.000278,1.0835300000000001e-24,-7.01475e-25
0.000276,5.43616e-25,-1.26787e-25
0.000274,2.5034000000000004e-25,-5.61052e-27
0.000272,6.75753e-26,-7.89631e-26
0.00027,3.6876199999999996e-27,-7.968110000000001e-26
0.000268,1.20588e-26,-5.52984e-27
0.000266,1.9503e-26,3.06122e-26
0.000264,5.93504e-27,8.02933e-27
0.000262,-5.93232e-27,-1.46846e-26
0.00026,-3.75912e-27,-8.50158e-27
0.000258,2.27886e-27,4.9974299999999995e-27
0.000256,2.5627799999999997e-27,5.5222e-27
0.000254,-4.498760000000001e-28,-1.07831e-27
0.000252,-1.3710799999999999e-27,-2.99986e-27
0.00025,-1.16032e-28,-2.15055e-28
0.000248,6.39923e-28,1.40511e-27
0.000246,2.07416e-28,4.381099999999999e-28
0.000244,-2.58924e-28,-5.70226e-28
0.000242,-1.5725700000000001e-28,-3.3849300000000004e-28
0.00024,8.730840000000001e-29,1.9309100000000002e-28
0.000238,9.25491e-29,2.0071900000000002e-28
0.000236,-2.0868100000000002e-29,-4.6685500000000004e-29
0.000234,-4.7023900000000004e-29,-1.02294e-28
0.000232,-2.52991e-32,4.31346e-31
0.00023,2.1378400000000002e-29,4.65164e-29
0.000228,4.1538400000000004e-30,8.87351e-30
0.000226,-8.79809e-30,-1.9105400000000001e-29
0.000224,-3.4571900000000004e-30,-7.47666e-30
0.000222,3.2657e-30,7.06324e-30
0.00022,2.07492e-30,4.5055000000000005e-30
0.000218,-1.06856e-30,-2.29573e-30
0.000216,-1.06574e-30,-2.31722e-30
0.000214,2.87559e-31,6.09608e-31
0.000212,4.94717e-31,1.07511e-30
0.00021,-4.74723e-32,-9.54793e-32
0.000208,-2.12691e-31,-4.6132199999999995e-31
0.000206,-9.68791e-33,-2.46303e-32
0.000204,8.579320000000001e-32,1.85524e-31
0.000202,1.48458e-32,3.38347e-32
0.0002,-3.27156e-32,-7.047780000000001e-32
0.000198,-9.74412e-33,-2.18224e-32
0.000196,1.18515e-32,2.54127e-32
0.000194,5.08237e-33,1.1290800000000001e-32
0.000192,-4.09281e-33,-8.7233e-33
0.00019,-2.35085e-33,-5.19563e-33
0.000188,1.35104e-33,2.85584e-33
0.000186,1.00454e-33,2.21231e-33
0.000184,-4.27231e-34,-8.92894e-34
0.000182,-4.04702e-34,-8.8929e-34
0.00018,1.29712e-34,2.6707100000000004e-34
0.000178,1.5560400000000002e-34,3.4147800000000004e-34
0.000176,-3.79577e-35,-7.668369999999999e-35
0.000174,-5.75676e-35,-1.2622900000000001e-34
0.000172,1.07968e-35,2.13001e-35
0.00017,2.06083e-35,4.51614e-35
0.000168,-3.03686e-36,-5.82039e-36
0.000166,-7.16464e-36,-1.56981e-35
0.000164,8.69358e-37,1.61583e-36
0.000162,2.42416e-36,5.31487e-36
0.00016,-2.62739e-37,-4.78048e-37
0.000158,-7.99051e-37,-1.7548e-36
0.000156,8.62363e-38,1.57166e-37
0.000154,2.56559e-37,5.6489e-37
0.000152,-3.07453e-38,-5.74681e-38
0.00015,-8.01149e-38,-1.7699899999999999e-37
0.000148,1.1566799999999999e-38,2.24146e-38
0.000146,2.42469e-38,5.38005e-38
0.000144,-4.4172799999999997e-39,-8.869179999999999e-39
0.000142,-7.07328e-39,-1.57782e-38
0.00014,1.65948e-39,3.4359299999999997e-39
0.000138,1.9730799999999997e-39,4.428139999999999e-39
0.000136,-6.01258e-40,-1.2770899999999998e-39
0.000134,-5.20135e-40,-1.1746999999999999e-39
0.000132,2.07644e-40,4.50313e-40
0.00013,1.2716800000000001e-40,2.88858e-40
0.000128,-6.77962e-41,-1.4951e-40
0.000126,-2.78788e-41,-6.35699e-41
0.000124,2.07728e-41,4.641660000000001e-41
0.000122,5.0825099999999995e-42,1.15621e-41
0.00012,-5.92469e-42,-1.33586e-41
0.000118,-5.85743e-43,-1.2877899999999999e-42
0.000116,1.55544e-42,3.5186599999999997e-42
0.000114,-6.02558e-44,-1.6675499999999999e-43
0.000112,-3.6994299999999995e-43,-8.3097e-43
0.00011,6.72623e-44,1.6535299999999999e-43
0.000108,7.707140000000001e-44,1.69557e-43
0.000106,-2.8025999999999997e-44,-6.72623e-44
0.000104,-1.26117e-44,-2.6624700000000003e-44
0.000102,8.407789999999999e-45,1.96182e-44
0.0001,1.4013e-45,2.8026e-45
9.8e-05,-2.8026e-45,-4.2039000000000005e-45
9.6e-05,0.0,0.0
9.4e-05,0.0,1.4013e-45
9.2e-05,0.0,0.0
9e-05,0.0,0.0
8.8e-05,0.0,0.0
8.6e-05,0.0,0.0
8.4e-05,0.0,0.0
8.2e-05,0.0,0.0
8e-05,0.0,0.0
7.8e-05,0.0,0.0
7.6e-05,0.0,0.0
7.4e-05,0.0,0.0
7.2e-05,0.0,0.0
7e-05,0.0,0.0
6.8e-05,0.0,0.0
6.6e-05,0.0,0.0
6.4e-05,0.0,0.0
6.2e-05,0.0,0.0
6e-05,0.0,0.0
5.8e-05,0.0,0.0
5.6e-05,0.0,0.0
5.4e-05,0.0,0.0
5.2e-05,0.0,0.0
5e-05,0.0,0.0
4.8e-05,0.0,0.0
4.6e-05,0.0,0.0
4.4e-05,0.0,0.0
4.2e-05,0.0,0.0
4e-05,0.0,0.0
3.8e-05,0.0,0.0
3.6e-05,0.0,0.0
3.4e-05,0.0,0.0
3.2e-05,0.0,0.0
3e-05,0.0,0.0
2.8e-05,0.0,0.0
2.6e-05,0.0,0.0
2.4e-05,0.0,0.0
2.2e-05,0.0,0.0
2e-05,0.0,0.0
1.8e-05,0.0,0.0
1.6e-05,0.0,0.0
1.4e-05,0.0,0.0
1.2e-05,0.0,0.0
1e-05,0.0,0.0
8e-06,0.0,0.0
6e-06,0.0,0.0
4e-06,0.0,0.0
2e-06,0.0,0.0
0.0,0.0,0.0
