Time,avg(displacement (0)),avg(displacement (1))
0.001744,3.40229e-13,-7.8856e-14
0.001742,3.51313e-13,-4.69913e-14
0.00174,3.52268e-13,-1.08632e-14
0.001738,3.42692e-13,2.92439e-14
0.001736,3.22489e-13,7.28958e-14
0.001734,2.91882e-13,1.19503e-13
0.001732,2.51416e-13,1.6832e-13
0.00173,2.01947e-13,2.18453e-13
0.001728,1.44625e-13,2.68874e-13
0.001726,8.08685e-14,3.18436e-13
0.001724,1.23216e-14,3.65906e-13
0.001722,-5.91889e-14,4.09996e-13
0.00172,-1.31709e-13,4.49401e-13
0.001718,-2.03215e-13,4.82843e-13
0.001716,-2.71681e-13,5.09118e-13
0.001714,-3.3514e-13,5.27141e-13
0.001712,-3.91751e-13,5.35995e-13
0.00171,-4.39861e-13,5.3497e-13
0.001708,-4.7806e-13,5.23602e-13
0.001706,-5.05231e-13,5.01704e-13
0.001704,-5.20588e-13,4.69386e-13
0.001702,-5.23705e-13,4.27064e-13
0.0017,-5.14528e-13,3.75458e-13
0.001698,-4.93375e-13,3.15579e-13
0.001696,-4.60929e-13,2.48707e-13
0.001694,-4.18203e-13,1.76345e-13
0.001692,-3.66507e-13,1.00184e-13
0.00169,-3.07396e-13,2.20401e-14
0.001688,-2.42612e-13,-5.6203e-14
0.001686,-1.74023e-13,-1.32656e-13
0.001684,-1.03552e-13,-2.0549e-13
0.001682,-3.31151e-14,-2.72996e-13
0.00168,3.5448e-14,-3.3364e-13
0.001678,1.00429e-13,-3.86117e-13
0.001676,1.60301e-13,-4.29385e-13
0.001674,2.13765e-13,-4.62698e-13
0.001672,2.59776e-13,-4.8562e-13
0.00167,2.97563e-13,-4.9803e-13
0.001668,3.26642e-13,-5.00117e-13
0.001666,3.46807e-13,-4.92358e-13
0.001664,3.58122e-13,-4.75488e-13
0.001662,3.60898e-13,-4.50466e-13
0.00166,3.55667e-13,-4.18428e-13
0.001658,3.43147e-13,-3.80635e-13
0.001656,3.24207e-13,-3.38428e-13
0.001654,2.9983e-13,-2.93169e-13
0.001652,2.71073e-13,-2.46194e-13
0.00165,2.39033e-13,-1.9877e-13
0.001648,2.0481e-13,-1.52051e-13
0.001646,1.69478e-13,-1.07044e-13
0.001644,1.34055e-13,-6.45878e-14
0.001642,9.948e-14,-2.53356e-14
0.00164,6.65911e-14,1.02539e-14
0.001638,3.61105e-14,4.19138e-14
0.001636,8.6309e-15,6.95589e-14
0.001634,-1.53931e-14,9.32686e-14
0.001632,-3.56505e-14,1.13262e-13
0.00163,-5.19753e-14,1.29871e-13
0.001628,-6.43438e-14,1.43505e-13
0.001626,-7.28689e-14,1.54619e-13
0.001624,-7.77896e-14,1.63678e-13
0.001622,-7.94576e-14,1.71124e-13
0.00162,-7.83193e-14,1.77348e-13
0.001618,-7.48955e-14,1.82663e-13
0.001616,-6.97583e-14,1.87285e-13
0.001614,-6.3505e-14,1.9132e-13
0.001612,-5.67327e-14,1.94761e-13
0.00161,-5.00114e-14,1.97484e-13
0.001608,-4.38592e-14,1.99262e-13
0.001606,-3.87199e-14,1.99778e-13
0.001604,-3.49439e-14,1.98646e-13
0.001602,-3.27744e-14,1.95438e-13
0.0016,-3.23386e-14,1.89712e-13
0.001598,-3.36453e-14,1.81043e-13
0.001596,-3.65889e-14,1.69053e-13
0.001594,-4.09592e-14,1.53442e-13
0.001592,-4.64573e-14,1.34013e-13
0.00159,-5.27155e-14,1.10694e-13
0.001588,-5.93212e-14,8.35557e-14
0.001586,-6.58428e-14,5.2818e-14
0.001584,-7.18552e-14,1.88568e-14
0.001582,-7.69656e-14,-1.78024e-14
0.00158,-8.08352e-14,-5.64953e-14
0.001578,-8.31977e-14,-9.64362e-14
0.001576,-8.38727e-14,-1.36742e-13
0.001574,-8.27726e-14,-1.76459e-13
0.001572,-7.99043e-14,-2.14597e-13
0.00157,-7.53648e-14,-2.50162e-13
0.001568,-6.93318e-14,-2.82193e-13
0.001566,-6.20487e-14,-3.0979e-13
0.001564,-5.3808e-14,-3.32158e-13
0.001562,-4.49309e-14,-3.48624e-13
0.00156,-3.57483e-14,-3.58671e-13
0.001558,-2.6582e-14,-3.61953e-13
0.001556,-1.77278e-14,-3.58312e-13
0.001554,-9.44212e-15,-3.47783e-13
0.001552,-1.93342e-15,-3.30598e-13
0.00155,4.64275e-15,-3.07176e-13
0.001548,1.01836e-14,-2.78118e-13
0.001546,1.46346e-14,-2.44184e-13
0.001544,1.79823e-14,-2.06271e-13
0.001542,2.02433e-14,-1.6539e-13
0.00154,2.14526e-14,-1.22631e-13
0.001538,2.16508e-14,-7.91321e-14
0.001536,2.08721e-14,-3.60487e-14
0.001534,1.91353e-14,5.48293e-15
0.001532,1.64364e-14,4.4376e-14
0.00153,1.2745e-14,7.96231e-14
0.001528,8.00503e-15,1.10322e-13
0.001526,2.13825e-15,1.35697e-13
0.001524,-4.94706e-15,1.55118e-13
0.001522,-1.33454e-14,1.68112e-13
0.00152,-2.31415e-14,1.74369e-13
0.001518,-3.43955e-14,1.73746e-13
0.001516,-4.71286e-14,1.66265e-13
0.001514,-6.13092e-14,1.52103e-13
0.001512,-7.68416e-14,1.31587e-13
0.00151,-9.35579e-14,1.05178e-13
0.001508,-1.11213e-13,7.34584e-14
0.001506,-1.29486e-13,3.71148e-14
0.001504,-1.4798e-13,-3.07704e-15
0.001502,-1.66236e-13,-4.62683e-14
0.0015,-1.83744e-13,-9.15523e-14
0.001498,-1.99961e-13,-1.3798e-13
0.001496,-2.14328e-13,-1.84574e-13
0.001494,-2.26297e-13,-2.30342e-13
0.001492,-2.35349e-13,-2.74291e-13
0.00149,-2.41023e-13,-3.15439e-13
0.001488,-2.42932e-13,-3.52832e-13
0.001486,-2.40787e-13,-3.85558e-13
0.001484,-2.34412e-13,-4.12762e-13
0.001482,-2.23757e-13,-4.33666e-13
0.00148,-2.08905e-13,-4.47585e-13
0.001478,-1.90075e-13,-4.53949e-13
0.001476,-1.67619e-13,-4.52322e-13
0.001474,-1.42015e-13,-4.42421e-13
0.001472,-1.13854e-13,-4.24134e-13
0.00147,-8.38187e-14,-3.97533e-13
0.001468,-5.26669e-14,-3.62888e-13
0.001466,-2.12024e-14,-3.20673e-13
0.001464,9.75072e-15,-2.71563e-13
0.001462,3.93762e-14,-2.16429e-13
0.00146,6.68939e-14,-1.56324e-13
0.001458,9.15872e-14,-9.24597e-14
0.001456,1.12827e-13,-2.6179e-14
0.001454,1.30095e-13,4.10818e-14
0.001452,1.42997e-13,1.07833e-13
0.00145,1.5128e-13,1.72579e-13
0.001448,1.54837e-13,2.33864e-13
0.001446,1.53707e-13,2.90322e-13
0.001444,1.48074e-13,3.4072e-13
0.001442,1.38254e-13,3.84005e-13
0.00144,1.24685e-13,4.19336e-13
0.001438,1.07903e-13,4.46114e-13
0.001436,8.8524e-14,4.63998e-13
0.001434,6.72184e-14,4.72916e-13
0.001432,4.46837e-14,4.73062e-13
0.00143,2.16192e-14,4.64879e-13
0.001428,-1.29969e-15,4.4904e-13
0.001426,-2.34457e-14,4.26412e-13
0.001424,-4.42607e-14,3.98017e-13
0.001422,-6.32741e-14,3.64987e-13
0.00142,-8.01162e-14,3.28514e-13
0.001418,-9.45279e-14,2.89802e-13
0.001416,-1.06366e-13,2.5002e-13
0.001414,-1.156e-13,2.10259e-13
0.001412,-1.22312e-13,1.71493e-13
0.00141,-1.26682e-13,1.34552e-13
0.001408,-1.2898e-13,1.00101e-13
0.001406,-1.29542e-13,6.86269e-14
0.001404,-1.28757e-13,4.04399e-14
0.001402,-1.27041e-13,1.56793e-14
0.0014,-1.24814e-13,-5.66999e-15
0.001398,-1.22483e-13,-2.37558e-14
0.001396,-1.20411e-13,-3.88306e-14
0.001394,-1.18904e-13,-5.12213e-14
0.001392,-1.18193e-13,-6.12981e-14
0.00139,-1.18417e-13,-6.94443e-14
0.001388,-1.19617e-13,-7.6028e-14
0.001386,-1.21732e-13,-8.13785e-14
0.001384,-1.24598e-13,-8.57695e-14
0.001382,-1.27957e-13,-8.94067e-14
0.00138,-1.31466e-13,-9.2423e-14
0.001378,-1.34719e-13,-9.48801e-14
0.001376,-1.37263e-13,-9.6776e-14
0.001374,-1.38623e-13,-9.80566e-14
0.001372,-1.38331e-13,-9.86325e-14
0.00137,-1.35955e-13,-9.83971e-14
0.001368,-1.31119e-13,-9.72456e-14
0.001366,-1.23538e-13,-9.50931e-14
0.001364,-1.13029e-13,-9.18908e-14
0.001362,-9.95397e-14,-8.76385e-14
0.00136,-8.31501e-14,-8.23928e-14
0.001358,-6.40831e-14,-7.62696e-14
0.001356,-4.27009e-14,-6.94423e-14
0.001354,-1.94951e-14,-6.21344e-14
0.001352,4.92933e-15,-5.46074e-14
0.00135,2.98769e-14,-4.71441e-14
0.001348,5.459e-14,-4.00309e-14
0.001346,7.82813e-14,-3.35368e-14
0.001344,1.00168e-13,-2.78938e-14
0.001342,1.19508e-13,-2.32778e-14
0.00134,1.35634e-13,-1.97927e-14
0.001338,1.47984e-13,-1.74582e-14
0.001336,1.5613e-13,-1.6202e-14
0.001334,1.59799e-13,-1.58588e-14
0.001332,1.58885e-13,-1.61743e-14
0.00133,1.53456e-13,-1.68152e-14
0.001328,1.43754e-13,-1.7384e-14
0.001326,1.30182e-13,-1.74397e-14
0.001324,1.13287e-13,-1.65209e-14
0.001322,9.37417e-14,-1.41723e-14
0.00132,7.23076e-14,-9.97096e-15
0.001318,4.98088e-14,-3.55315e-15
0.001316,2.70961e-14,5.362e-15
0.001314,5.01257e-15,1.6952e-14
0.001312,-1.56387e-14,3.12747e-14
0.00131,-3.41243e-14,4.82585e-14
0.001308,-4.98057e-14,6.76987e-14
0.001306,-6.21595e-14,8.92608e-14
0.001304,-7.0791e-14,1.1249e-13
0.001302,-7.54429e-14,1.36826e-13
0.0013,-7.59969e-14,1.61626e-13
0.001298,-7.24708e-14,1.86191e-13
0.001296,-6.50092e-14,2.09791e-13
0.001294,-5.38719e-14,2.31698e-13
0.001292,-3.94181e-14,2.51217e-13
0.00129,-2.20891e-14,2.67713e-13
0.001288,-2.39053e-15,2.80638e-13
0.001286,1.91261e-14,2.8955e-13
0.001284,4.18808e-14,2.94135e-13
0.001282,6.52804e-14,2.9421e-13
0.00128,8.87329e-14,2.89733e-13
0.001278,1.11659e-13,2.80797e-13
0.001276,1.33505e-13,2.67623e-13
0.001274,1.53744e-13,2.50545e-13
0.001272,1.7189e-13,2.29994e-13
0.00127,1.87502e-13,2.06473e-13
0.001268,2.00185e-13,1.8054e-13
0.001266,2.09598e-13,1.52774e-13
0.001264,2.15457e-13,1.23761e-13
0.001262,2.17543e-13,9.40691e-14
0.00126,2.15704e-13,6.42293e-14
0.001258,2.09859e-13,3.4723e-14
0.001256,2.00009e-13,5.97152e-15
0.001254,1.86238e-13,-2.16691e-14
0.001252,1.68717e-13,-4.79091e-14
0.00125,1.47712e-13,-7.25215e-14
0.001248,1.23577e-13,-9.53353e-14
0.001246,9.67603e-14,-1.16227e-13
0.001244,6.77958e-14,-1.35107e-13
0.001242,3.72966e-14,-1.51913e-13
0.00124,5.94337e-15,-1.66595e-13
0.001238,-2.55306e-14,-1.79106e-13
0.001236,-5.63576e-14,-1.89398e-13
0.001234,-8.57573e-14,-1.97417e-13
0.001232,-1.1296e-13,-2.03096e-13
0.00123,-1.37233e-13,-2.06366e-13
0.001228,-1.57906e-13,-2.07154e-13
0.001226,-1.74396e-13,-2.05395e-13
0.001224,-1.86229e-13,-2.01038e-13
0.001222,-1.93065e-13,-1.94059e-13
0.00122,-1.9471e-13,-1.84469e-13
0.001218,-1.9113e-13,-1.72328e-13
0.001216,-1.82453e-13,-1.57747e-13
0.001214,-1.68971e-13,-1.40898e-13
0.001212,-1.5113e-13,-1.22017e-13
0.00121,-1.29518e-13,-1.01399e-13
0.001208,-1.04846e-13,-7.93984e-14
0.001206,-7.79162e-14,-5.64167e-14
0.001204,-4.96022e-14,-3.28951e-14
0.001202,-2.08103e-14,-9.29845e-15
0.0012,7.5515e-15,1.39e-14
0.001198,3.46071e-14,3.62348e-14
0.001196,5.95448e-14,5.72655e-14
0.001194,8.16454e-14,7.65929e-14
0.001192,1.00308e-13,9.38741e-14
0.00119,1.15068e-13,1.08834e-13
0.001188,1.25613e-13,1.21275e-13
0.001186,1.3179e-13,1.31083e-13
0.001184,1.33603e-13,1.3823e-13
0.001182,1.31213e-13,1.42771e-13
0.00118,1.24922e-13,1.44839e-13
0.001178,1.15158e-13,1.4464e-13
0.001176,1.02455e-13,1.42437e-13
0.001174,8.74273e-14,1.3854e-13
0.001172,7.07447e-14,1.33291e-13
0.00117,5.31024e-14,1.27046e-13
0.001168,3.51954e-14,1.20162e-13
0.001166,1.76908e-14,1.12983e-13
0.001164,1.20369e-15,1.05826e-13
0.001162,-1.3725e-14,9.89655e-14
0.00116,-2.6646e-14,9.26324e-14
0.001158,-3.72163e-14,8.70009e-14
0.001156,-4.52085e-14,8.21882e-14
0.001154,-5.0516e-14,7.82522e-14
0.001152,-5.31531e-14,7.51937e-14
0.00115,-5.32502e-14,7.29602e-14
0.001148,-5.10449e-14,7.14519e-14
0.001146,-4.68692e-14,7.05295e-14
0.001144,-4.11329e-14,7.00225e-14
0.001142,-3.43039e-14,6.97392e-14
0.00114,-2.68857e-14,6.94758e-14
0.001138,-1.93945e-14,6.90255e-14
0.001136,-1.23347e-14,6.81875e-14
0.001134,-6.17544e-15,6.67746e-14
0.001132,-1.32755e-15,6.46195e-14
0.00113,1.87713e-15,6.15794e-14
0.001128,3.20334e-15,5.754e-14
0.001126,2.52609e-15,5.24171e-14
0.001124,-1.60298e-16,4.61579e-14
0.001122,-4.73802e-15,3.87398e-14
0.00112,-1.0967e-14,3.01693e-14
0.001118,-1.84917e-14,2.04797e-14
0.001116,-2.68541e-14,9.72843e-15
0.001114,-3.55111e-14,-2.00606e-15
0.001112,-4.38566e-14,-1.46272e-14
0.00111,-5.12481e-14,-2.80235e-14
0.001108,-5.70352e-14,-4.20704e-14
0.001106,-6.05898e-14,-5.6633e-14
0.001104,-6.13367e-14,-7.15677e-14
0.001102,-5.87834e-14,-8.67233e-14
0.0011,-5.25461e-14,-1.01942e-13
0.001098,-4.23732e-14,-1.17062e-13
0.001096,-2.81631e-14,-1.31915e-13
0.001094,-9.97588e-15,-1.4633e-13
0.001092,1.19614e-14,-1.60132e-13
0.00109,3.72561e-14,-1.73147e-13
0.001088,6.53594e-14,-1.852e-13
0.001086,9.55818e-14,-1.96119e-13
0.001084,1.27115e-13,-2.05738e-13
0.001082,1.59058e-13,-2.13901e-13
0.00108,1.90451e-13,-2.20461e-13
0.001078,2.20308e-13,-2.2529e-13
0.001076,2.4765e-13,-2.28278e-13
0.001074,2.71547e-13,-2.29337e-13
0.001072,2.91141e-13,-2.28406e-13
0.00107,3.05688e-13,-2.25448e-13
0.001068,3.14576e-13,-2.20459e-13
0.001066,3.1735e-13,-2.13459e-13
0.001064,3.13725e-13,-2.04502e-13
0.001062,3.03596e-13,-1.93664e-13
0.00106,2.87039e-13,-1.81049e-13
0.001058,2.64307e-13,-1.66782e-13
0.001056,2.35823e-13,-1.51006e-13
0.001054,2.02158e-13,-1.33876e-13
0.001052,1.64021e-13,-1.15559e-13
0.00105,1.22227e-13,-9.62257e-14
0.001048,7.76794e-14,-7.60495e-14
0.001046,3.13393e-14,-5.52014e-14
0.001044,-1.57993e-14,-3.38483e-14
0.001042,-6.27356e-14,-1.21513e-14
0.00104,-1.08487e-13,9.73528e-15
0.001038,-1.5211e-13,3.16642e-14
0.001036,-1.92725e-13,5.34942e-14
0.001034,-2.2953e-13,7.50882e-14
0.001032,-2.61817e-13,9.63114e-14
0.00103,-2.88985e-13,1.17029e-13
0.001028,-3.10548e-13,1.37104e-13
0.001026,-3.26147e-13,1.56395e-13
0.001024,-3.35548e-13,1.74754e-13
0.001022,-3.38647e-13,1.92026e-13
0.00102,-3.35474e-13,2.08049e-13
0.001018,-3.26181e-13,2.22655e-13
0.001016,-3.11048e-13,2.35672e-13
0.001014,-2.90468e-13,2.46925e-13
0.001012,-2.6494e-13,2.56244e-13
0.00101,-2.35058e-13,2.63467e-13
0.001008,-2.01497e-13,2.68447e-13
0.001006,-1.64996e-13,2.71057e-13
0.001004,-1.26339e-13,2.71196e-13
0.001002,-8.63395e-14,2.68798e-13
0.001,-4.58168e-14,2.63837e-13
0.000998,-5.57654e-15,2.5633e-13
0.000996,3.36096e-14,2.46344e-13
0.000994,7.10235e-14,2.33996e-13
0.000992,1.06018e-13,2.19456e-13
0.00099,1.38033e-13,2.02943e-13
0.000988,1.66607e-13,1.84727e-13
0.000986,1.91384e-13,1.6512e-13
0.000984,2.12124e-13,1.44469e-13
0.000982,2.28696e-13,1.23152e-13
0.00098,2.41082e-13,1.01566e-13
0.000978,2.49363e-13,8.01156e-14
0.000976,2.53716e-13,5.9203e-14
0.000974,2.54393e-13,3.92167e-14
0.000972,2.51713e-13,2.05202e-14
0.00097,2.46039e-13,3.44116e-15
0.000968,2.37767e-13,-1.17374e-14
0.000966,2.27305e-13,-2.4786e-14
0.000964,2.15062e-13,-3.5534e-14
0.000962,2.01431e-13,-4.38742e-14
0.00096,1.86785e-13,-4.97653e-14
0.000958,1.71461e-13,-5.32315e-14
0.000956,1.55764e-13,-5.43609e-14
0.000954,1.39961e-13,-5.33015e-14
0.000952,1.24284e-13,-5.02557e-14
0.00095,1.08933e-13,-4.54723e-14
0.000948,9.4082e-14,-3.92395e-14
0.000946,7.98846e-14,-3.18749e-14
0.000944,6.64809e-14,-2.37163e-14
0.000942,5.40039e-14,-1.51116e-14
0.00094,4.25836e-14,-6.40946e-15
0.000938,3.23509e-14,2.05023e-15
0.000936,2.3438e-14,9.94476e-15
0.000934,1.59776e-14,1.69767e-14
0.000932,1.00985e-14,2.28808e-14
0.00093,5.92051e-15,2.74299e-14
0.000928,3.54575e-15,3.04393e-14
0.000926,3.05039e-15,3.17706e-14
0.000924,4.47509e-15,3.13339e-14
0.000922,7.81561e-15,2.90893e-14
0.00092,1.30148e-14,2.50464e-14
0.000918,1.99567e-14,1.92633e-14
0.000916,2.84628e-14,1.18441e-14
0.000914,3.82923e-14,2.93552e-15
0.000912,4.9145e-14,-7.27709e-15
0.00091,6.06682e-14,-1.85753e-14
0.000908,7.24683e-14,-3.07136e-14
0.000906,8.41244e-14,-4.34253e-14
0.000904,9.52049e-14,-5.64295e-14
0.000902,1.05286e-13,-6.9438e-14
0.0009,1.13973e-13,-8.21616e-14
0.000898,1.20915e-13,-9.43168e-14
0.000896,1.25829e-13,-1.05631e-13
0.000894,1.2851e-13,-1.15849e-13
0.000892,1.28848e-13,-1.24735e-13
0.00089,1.2683e-13,-1.3208e-13
0.000888,1.22552e-13,-1.37699e-13
0.000886,1.16206e-13,-1.4144e-13
0.000884,1.08084e-13,-1.43181e-13
0.000882,9.85561e-14,-1.42833e-13
0.00088,8.80617e-14,-1.40341e-13
0.000878,7.70853e-14,-1.35685e-13
0.000876,6.6135e-14,-1.28886e-13
0.000874,5.57184e-14,-1.2e-13
0.000872,4.63172e-14,-1.09131e-13
0.00087,3.8364e-14,-9.64264e-14
0.000868,3.22204e-14,-8.20862e-14
0.000866,2.81581e-14,-6.63635e-14
0.000864,2.63444e-14,-4.95694e-14
0.000862,2.68315e-14,-3.20752e-14
0.00086,2.95516e-14,-1.43133e-14
0.000858,3.43174e-14,3.22369e-15
0.000856,4.0827e-14,1.99877e-14
0.000854,4.86748e-14,3.53823e-14
0.000852,5.73661e-14,4.8774e-14
0.00085,6.63363e-14,5.95075e-14
0.000848,7.49733e-14,6.69253e-14
0.000846,8.26413e-14,7.0391e-14
0.000844,8.87062e-14,6.93154e-14
0.000842,9.25618e-14,6.3185e-14
0.00084,9.36553e-14,5.15917e-14
0.000838,9.15102e-14,3.42622e-14
0.000836,8.57479e-14,1.10856e-14
0.000834,7.6105e-14,-1.78629e-14
0.000832,6.24475e-14,-5.23039e-14
0.00083,4.47805e-14,-9.17425e-14
0.000828,2.3253e-14,-1.35465e-13
0.000826,-1.84232e-15,-1.82545e-13
0.000824,-3.00745e-14,-2.3186e-13
0.000822,-6.08837e-14,-2.82119e-13
0.00082,-9.35953e-14,-3.31897e-13
0.000818,-1.27439e-13,-3.7968e-13
0.000816,-1.6157e-13,-4.23919e-13
0.000814,-1.95093e-13,-4.63085e-13
0.000812,-2.27091e-13,-4.95728e-13
0.00081,-2.5665e-13,-5.20539e-13
0.000808,-2.82888e-13,-5.36404e-13
0.000806,-3.04982e-13,-5.42454e-13
0.000804,-3.22192e-13,-5.38109e-13
0.000802,-3.33885e-13,-5.23107e-13
0.0008,-3.39554e-13,-4.97521e-13
0.000798,-3.38835e-13,-4.61767e-13
0.000796,-3.31516e-13,-4.16588e-13
0.000794,-3.17547e-13,-3.63033e-13
0.000792,-2.97039e-13,-3.0242e-13
0.00079,-2.70265e-13,-2.36287e-13
0.000788,-2.37648e-13,-1.6633e-13
0.000786,-1.99754e-13,-9.43452e-14
0.000784,-1.57277e-13,-2.21566e-14
0.000782,-1.11015e-13,4.84479e-14
0.00078,-6.18536e-14,1.15782e-13
0.000778,-1.07414e-14,1.78319e-13
0.000776,4.13356e-14,2.3474e-13
0.000774,9.33783e-14,2.83973e-13
0.000772,1.44399e-13,3.25219e-13
0.00077,1.93447e-13,3.57963e-13
0.000768,2.39627e-13,3.81982e-13
0.000766,2.82123e-13,3.97325e-13
0.000764,3.20215e-13,4.04296e-13
0.000762,3.53289e-13,4.03421e-13
0.00076,3.80851e-13,3.9541e-13
0.000758,4.02536e-13,3.81113e-13
0.000756,4.18106e-13,3.61474e-13
0.000754,4.27455e-13,3.37491e-13
0.000752,4.30604e-13,3.10162e-13
0.00075,4.27693e-13,2.80456e-13
0.000748,4.18976e-13,2.49276e-13
0.000746,4.04809e-13,2.1743e-13
0.000744,3.85637e-13,1.85615e-13
0.000742,3.6198e-13,1.54404e-13
0.00074,3.34423e-13,1.2424e-13
0.000738,3.03594e-13,9.54431e-14
0.000736,2.70157e-13,6.82136e-14
0.000734,2.34793e-13,4.26498e-14
0.000732,1.98189e-13,1.87634e-14
0.00073,1.61024e-13,-3.50077e-15
