3.0895e-005,0.00013429,3.454e-005
5.5316e-005,0.00015871,-1.0612e-005
3.8832e-005,0.00019899,-4.4781e-005
9.3168e-005,0.00027347,0.00025847
6.3253e-005,0.00019777,0.00027983
5.1653e-005,0.00019045,-7.4679e-005
5.0432e-005,0.00019655,-9.3918e-006
0.00012614,0.00014466,-0.00031569
8.6452e-005,8.7893e-005,-1.4597e-006
4.033e-006,0.00013673,0.00027922
-1.9777e-005,0.00021181,-1.7324e-005
-1.4893e-005,0.00018862,0.00030362
6.3253e-005,0.00021792,0.00029508
2.1738e-005,0.00015321,0.00060321
3.1506e-005,0.00020083,0.00070328
2.6622e-005,0.00014589,0.00059223
2.7843e-005,0.00011536,0.00028288
-4.6639e-005,0.00019289,0.00028044
3.8222e-005,0.0001642,0.00045494
7.241e-005,0.00017275,0.0001401
3.0285e-005,0.00013062,0.00026579
6.4474e-005,0.00015809,0.00028776
3.8832e-005,0.00010376,0.00047874
1.0749e-005,0.0002344,-0.00017231
-1.7335e-005,0.00020022,0.00037013
1.197e-005,0.00017702,0.00038783
9.8662e-005,0.00014894,3.0879e-005
2.418e-005,0.00020571,0.00017
0.00014079,0.00018801,7.8472e-005
5.959e-005,0.00015321,1.6845e-005
0.00016826,0.00022585,-3.1968e-005
3.6994e-007,0.00018923,0.00043237
3.3948e-005,0.00013246,9.7387e-005
-1.4893e-005,0.00015016,-0.00010885
3.3338e-005,0.00019289,0.00011813
5.3484e-005,0.00013612,0.00018281
0.00012186,0.0001294,0.00030057
-4.3587e-005,0.00020022,-2.0985e-005
-4.6029e-005,0.00018373,0.00011142
-1.123e-005,0.00020632,-0.00022295
2.5401e-005,0.00019899,-8.1391e-005
3.8832e-005,0.00019106,1.4405e-005
-6.9562e-006,0.0002167,1.7455e-005
2.7232e-005,0.00016786,-0.00040356
-3.0766e-005,0.00022341,-0.00047922
6.5084e-005,0.00013185,-7.0408e-005
9.3778e-005,0.00015748,-0.00035169
1.1359e-005,0.0001935,-0.00020159
6.2032e-005,0.00025882,-0.00015522
8.3399e-005,0.00019655,-2.7697e-005
4.799e-005,0.00017702,-0.00022051
3.7001e-005,0.0002344,-8.8713e-005
9.1336e-005,0.0001703,-0.00010885
7.241e-005,7.5074e-005,-0.00026505
-9.3982e-006,0.00018801,-0.00013203
7.3631e-005,0.00016664,-0.00021319
1.6854e-005,0.00015748,-0.0001778
8.7673e-005,0.00010254,-0.00046396
6.9358e-005,0.00024661,-0.00023393
1.5022e-005,0.00020388,-0.00028458
6.5695e-005,7.5684e-005,-0.00030593
5.2263e-005,9.2777e-005,6.2608e-005
4.86e-005,0.00020205,-0.000406
8.9171e-006,0.00018373,-2.8307e-005
8.7673e-005,0.00019594,6.7489e-005
1.9906e-005,0.0002399,-0.00015766
6.5695e-005,0.00013124,0.00014071
5.6537e-005,0.00018801,0.00026579
3.8222e-005,0.00020022,0.00046776
2.9674e-005,0.00015138,0.00019318
0.00011576,0.00022097,0.00026823
3.8832e-005,0.0001526,0.00034572
6.3253e-005,0.00015993,0.00034939
-1.8556e-005,0.00012635,0.00044945
0.0001066,0.00018618,4.8574e-005
3.3338e-005,0.00011903,0.00025908
8.3066e-006,0.00016115,0.00019074
1.9296e-005,0.0001819,0.0002243
8.462e-005,0.00011658,8.7624e-005
2.0517e-005,0.00018801,7.115e-005
5.6537e-005,0.00020022,-2.7087e-005
4.9821e-005,0.00020632,8.0913e-005
4.6158e-005,0.00010865,-0.00046824
3.1506e-005,9.0945e-005,-0.00019488
-1.0009e-005,0.00017702,4.6743e-005
0.0001182,0.000141,0.00010776
5.1653e-005,0.00022952,0.00025481
2.1127e-005,0.00015077,0.00011142
0.00012797,8.6672e-005,0.0001883
8.1568e-005,8.4841e-005,-0.00051583
-3.2931e-006,9.8881e-005,-0.00030105
-1.2451e-005,0.0001703,-0.00018634
6.2642e-005,7.6905e-005,-3.3798e-005
0.00012186,0.00026431,-4.4171e-005
1.258e-005,0.00015748,0.0005666
7.9126e-005,0.0001642,0.00043115
0.00011148,0.00018679,0.00028898
-1.4616e-006,0.00021304,0.00020844
4.9821e-005,0.00020449,0.00032254
7.6961e-006,0.0001349,0.00019257
4.0053e-005,0.00019289,0.00020478
7.6073e-005,0.00026126,0.00010532
9.8662e-005,0.00010621,0.00023589
4.1274e-005,0.00023074,0.00021759
8.5231e-005,0.00019045,0.00017488
9.1336e-005,0.00013185,6.1998e-005
0.00010782,0.00014222,5.7726e-005
4.0664e-005,0.00017946,2.2947e-005
2.9064e-005,0.00011475,0.00013522
8.8284e-005,0.00024112,-0.00011678
6.4474e-005,0.0002112,-8.5052e-005
3.639e-005,0.0002051,-0.00027786
6.8747e-005,0.00019228,-0.00025468
0.00011209,0.00018007,-0.00022661
1.9296e-005,0.00017214,-0.00037305
1.0138e-005,0.00017824,-0.00080688
9.622e-005,0.00017641,-0.00087339
1.6243e-005,0.00021059,-0.00050424
1.0138e-005,0.00017152,-0.00021746
7.6684e-005,0.00011842,-0.00060491
-9.3982e-006,0.00023806,-8.2001e-005
4.4937e-005,0.00010376,-0.00060308
3.8832e-005,0.00014711,2.7218e-005
1.6243e-005,0.0002051,-0.00039868
2.3569e-005,0.00016969,-0.0002138
-8.7877e-006,0.00015993,-0.00010885
8.5231e-005,0.00022463,-0.00050607
5.1653e-005,0.00023745,-0.00064884
9.9273e-005,0.00023745,-0.00054207
8.1568e-005,0.00022952,-0.00023576
2.6011e-005,0.00015504,-0.00039746
9.3168e-005,0.00015016,-2.5256e-005
2.2959e-005,0.00021792,-7.5613e-006
-1.7945e-005,0.00016542,-0.00018024
8.0957e-005,0.00014161,-0.00025712
5.5316e-005,0.00023562,0.00013339
3.8832e-005,9.4608e-005,0.00023895
-2.1608e-005,0.00019289,-0.00015583
5.7758e-005,0.00014772,-0.00011922
9.561e-005,0.00014894,-7.8951e-005
1.8685e-005,0.00019106,-9.9086e-005
5.6537e-005,0.00015016,-5.3934e-005
0.00010599,0.00024539,-9.3918e-006
0.00012308,0.00019594,6.4725e-006
2.1127e-005,0.00018373,-0.00011495
2.8453e-005,0.00025027,0.00013095
5.5316e-005,0.00016359,-0.00010946
5.8368e-005,8.7893e-005,0.00016939
-2.4057e-007,0.00016603,0.00015596
6.8747e-005,0.00011903,0.00037928
5.5316e-005,0.00017091,0.00027311
9.5276e-006,0.00015382,8.6404e-005
-1.9777e-005,0.00019777,7.237e-005
6.5695e-005,0.0001294,7.4811e-005
4.5548e-005,0.00015077,-3.5019e-005
1.0749e-005,0.0001056,4.7964e-005
3.3948e-005,8.1789e-005,0.00071243
2.8453e-005,0.00015016,0.00028898
8.9171e-006,7.3853e-005,0.00043847
6.02e-005,0.0001233,0.00054525
6.5084e-005,0.00017336,0.00036891
5.959e-005,0.00018557,9.0675e-005
3.9443e-005,0.00016237,3.7084e-007
2.418e-005,0.00022463,0.00012057
0.00010233,0.00023074,0.00013644
3.8222e-005,0.00017458,-0.00011434
1.5022e-005,0.00019777,1.6845e-005
7.7294e-005,0.0002167,0.00028532
4.9821e-005,0.00023379,0.00044823
6.02e-005,0.00017091,0.0008003
-1.7945e-005,0.00013551,0.00063555
6.6916e-005,0.00018129,0.00066545
2.2959e-005,0.00022463,0.00075942
2.1738e-005,0.00022952,0.00062457
-5.1247e-006,0.00019594,0.00054647
0.00010904,0.00018923,0.00059833
5.1042e-005,0.00023379,0.0007222
6.5695e-005,0.00019411,0.00054342
6.4751e-006,0.00011903,0.00015535
-2.4661e-005,0.00016725,0.00036525
6.9358e-005,0.00027042,0.00011264
8.0347e-005,0.00024417,0.00019196
0.00010233,0.00023867,0.00030179
1.9296e-005,0.0001935,0.00043237
0.00010965,0.00010315,0.00066911
-3.1377e-005,0.00015016,0.00049033
8.6452e-005,0.00018618,0.00046044
-7.4723e-005,0.00014711,0.00017488
2.6011e-005,0.00012208,0.00040369
9.0115e-005,0.00022463,0.0002902
9.5276e-006,0.00024661,0.00025359
6.2032e-005,0.00023745,0.00016634
4.9211e-005,0.00019045,0.00070999
-3.2931e-006,0.00013734,0.00068864
2.9674e-005,0.0001465,0.00058491
9.1947e-005,0.00014772,0.00060687
